0.000000000000000000e+00	0.000000000000000000e+00
1.999999899999999953e-04	0.000000000000000000e+00
3.999999799999999907e-04	0.000000000000000000e+00
5.999999699999999589e-04	0.000000000000000000e+00
7.999999599999999813e-04	0.000000000000000000e+00
9.999999500000000038e-04	0.000000000000000000e+00
1.199999939999999918e-03	0.000000000000000000e+00
1.399999930000000049e-03	0.000000000000000000e+00
1.599999919999999963e-03	0.000000000000000000e+00
1.799999909999999877e-03	0.000000000000000000e+00
1.999999900000000008e-03	0.000000000000000000e+00
2.199999890000000138e-03	0.000000000000000000e+00
2.399999879999999836e-03	0.000000000000000000e+00
2.599999869999999966e-03	0.000000000000000000e+00
2.799999860000000097e-03	0.000000000000000000e+00
2.999999849999999794e-03	0.000000000000000000e+00
3.199999839999999925e-03	0.000000000000000000e+00
3.399999830000000056e-03	0.000000000000000000e+00
3.599999819999999753e-03	0.000000000000000000e+00
3.799999809999999884e-03	0.000000000000000000e+00
3.999999800000000015e-03	0.000000000000000000e+00
4.199999789999999712e-03	0.000000000000000000e+00
4.399999780000000277e-03	0.000000000000000000e+00
4.599999769999999974e-03	0.000000000000000000e+00
4.799999759999999671e-03	0.000000000000000000e+00
4.999999750000000236e-03	0.000000000000000000e+00
5.199999739999999933e-03	0.000000000000000000e+00
5.399999729999999630e-03	0.000000000000000000e+00
5.599999720000000195e-03	0.000000000000000000e+00
5.799999709999999892e-03	0.000000000000000000e+00
5.999999699999999589e-03	0.000000000000000000e+00
6.199999690000000153e-03	0.000000000000000000e+00
6.399999679999999851e-03	0.000000000000000000e+00
6.599999669999999548e-03	0.000000000000000000e+00
6.799999660000000112e-03	0.000000000000000000e+00
6.999999649999999810e-03	0.000000000000000000e+00
7.199999639999999507e-03	0.000000000000000000e+00
7.399999630000000071e-03	0.000000000000000000e+00
7.599999619999999768e-03	0.000000000000000000e+00
7.799999609999999466e-03	0.000000000000000000e+00
7.999999600000000030e-03	0.000000000000000000e+00
8.199999589999999727e-03	0.000000000000000000e+00
8.399999579999999424e-03	0.000000000000000000e+00
8.599999569999999122e-03	0.000000000000000000e+00
8.799999560000000554e-03	0.000000000000000000e+00
8.999999550000000251e-03	0.000000000000000000e+00
9.199999539999999948e-03	0.000000000000000000e+00
9.399999529999999645e-03	0.000000000000000000e+00
9.599999519999999342e-03	0.000000000000000000e+00
9.799999509999999039e-03	0.000000000000000000e+00
9.999999500000000471e-03	0.000000000000000000e+00
1.019999949000000017e-02	0.000000000000000000e+00
1.039999947999999987e-02	0.000000000000000000e+00
1.059999946999999956e-02	0.000000000000000000e+00
1.079999945999999926e-02	0.000000000000000000e+00
1.099999944999999896e-02	0.000000000000000000e+00
1.119999944000000039e-02	0.000000000000000000e+00
1.139999943000000009e-02	0.000000000000000000e+00
1.159999941999999978e-02	0.000000000000000000e+00
1.179999940999999948e-02	0.000000000000000000e+00
1.199999939999999918e-02	0.000000000000000000e+00
1.219999938999999888e-02	0.000000000000000000e+00
1.239999938000000031e-02	0.000000000000000000e+00
1.259999937000000000e-02	0.000000000000000000e+00
1.279999935999999970e-02	0.000000000000000000e+00
1.299999934999999940e-02	0.000000000000000000e+00
1.319999933999999910e-02	0.000000000000000000e+00
1.339999933000000053e-02	0.000000000000000000e+00
1.359999932000000022e-02	0.000000000000000000e+00
1.379999930999999992e-02	0.000000000000000000e+00
1.399999929999999962e-02	0.000000000000000000e+00
1.419999928999999932e-02	0.000000000000000000e+00
1.439999927999999901e-02	0.000000000000000000e+00
1.459999927000000045e-02	0.000000000000000000e+00
1.479999926000000014e-02	0.000000000000000000e+00
1.499999924999999984e-02	0.000000000000000000e+00
1.519999923999999954e-02	0.000000000000000000e+00
1.539999922999999923e-02	0.000000000000000000e+00
1.559999921999999893e-02	0.000000000000000000e+00
1.579999920999999863e-02	0.000000000000000000e+00
1.599999920000000006e-02	0.000000000000000000e+00
1.619999918999999802e-02	0.000000000000000000e+00
1.639999917999999945e-02	0.000000000000000000e+00
1.659999917000000089e-02	0.000000000000000000e+00
1.679999915999999885e-02	0.000000000000000000e+00
1.699999915000000028e-02	0.000000000000000000e+00
1.719999913999999824e-02	0.000000000000000000e+00
1.739999912999999968e-02	0.000000000000000000e+00
1.759999912000000111e-02	0.000000000000000000e+00
1.779999910999999907e-02	0.000000000000000000e+00
1.799999910000000050e-02	0.000000000000000000e+00
1.819999908999999846e-02	0.000000000000000000e+00
1.839999907999999990e-02	0.000000000000000000e+00
1.859999906999999786e-02	0.000000000000000000e+00
1.879999905999999929e-02	0.000000000000000000e+00
1.899999905000000072e-02	0.000000000000000000e+00
1.919999903999999868e-02	0.000000000000000000e+00
1.939999903000000012e-02	0.000000000000000000e+00
1.959999901999999808e-02	0.000000000000000000e+00
1.979999900999999951e-02	0.000000000000000000e+00
1.999999900000000094e-02	0.000000000000000000e+00
2.019999898999999891e-02	0.000000000000000000e+00
2.039999898000000034e-02	0.000000000000000000e+00
2.059999896999999830e-02	0.000000000000000000e+00
2.079999895999999973e-02	0.000000000000000000e+00
2.099999895000000116e-02	0.000000000000000000e+00
2.119999893999999913e-02	0.000000000000000000e+00
2.139999893000000056e-02	0.000000000000000000e+00
2.159999891999999852e-02	0.000000000000000000e+00
2.179999890999999995e-02	0.000000000000000000e+00
2.199999889999999791e-02	0.000000000000000000e+00
2.219999888999999935e-02	0.000000000000000000e+00
2.239999888000000078e-02	0.000000000000000000e+00
2.259999886999999874e-02	0.000000000000000000e+00
2.279999886000000017e-02	0.000000000000000000e+00
2.299999884999999814e-02	0.000000000000000000e+00
2.319999883999999957e-02	0.000000000000000000e+00
2.339999883000000100e-02	0.000000000000000000e+00
2.359999881999999896e-02	0.000000000000000000e+00
2.379999881000000039e-02	0.000000000000000000e+00
2.399999879999999836e-02	0.000000000000000000e+00
2.419999878999999979e-02	0.000000000000000000e+00
2.439999877999999775e-02	0.000000000000000000e+00
2.459999876999999918e-02	0.000000000000000000e+00
2.479999876000000061e-02	0.000000000000000000e+00
2.499999874999999858e-02	0.000000000000000000e+00
2.519999874000000001e-02	0.000000000000000000e+00
2.539999872999999797e-02	0.000000000000000000e+00
2.559999871999999940e-02	0.000000000000000000e+00
2.579999871000000083e-02	0.000000000000000000e+00
2.599999869999999880e-02	0.000000000000000000e+00
2.619999869000000023e-02	0.000000000000000000e+00
2.639999867999999819e-02	0.000000000000000000e+00
2.659999866999999962e-02	0.000000000000000000e+00
2.679999866000000106e-02	0.000000000000000000e+00
2.699999864999999902e-02	0.000000000000000000e+00
2.719999864000000045e-02	0.000000000000000000e+00
2.739999862999999841e-02	0.000000000000000000e+00
2.759999861999999984e-02	0.000000000000000000e+00
2.779999860999999781e-02	0.000000000000000000e+00
2.799999859999999924e-02	0.000000000000000000e+00
2.819999859000000067e-02	0.000000000000000000e+00
2.839999857999999863e-02	0.000000000000000000e+00
2.859999857000000006e-02	0.000000000000000000e+00
2.879999855999999803e-02	0.000000000000000000e+00
2.899999854999999946e-02	0.000000000000000000e+00
2.919999854000000089e-02	0.000000000000000000e+00
